dataset_id,mrd_avg,wmrd_avg
dataset_0224,0.31000905,0.0460454525
dataset_0225,0.2847210875,0.048011685
dataset_0226,0.3290923050000001,0.05613707749999999
dataset_0227,0.3065979025,0.0420735875
dataset_0228,0.3079684925,0.034645142500000004
dataset_0229,0.28786303,0.047122835
dataset_0230,0.3001383625,0.06920783
dataset_0231,0.309722785,0.0779623875
dataset_0232,0.28594500749999996,0.07367921
dataset_0233,0.2960554725,0.061589752500000004
dataset_0234,0.3006383225,0.0671493975
dataset_0235,0.3087948275,0.108887125
dataset_0236,0.2952147025,0.10288273249999999
OVERALL_AVG,0.3072009793942731,0.05170609971365638
